time,temp
2024-04-29 08:00:00,36.98472392559052
2024-04-29 09:00:00,38.006146669387824
2024-04-29 10:00:00,38.48197484016419
2024-04-29 11:00:00,38.347800016403205
2024-04-29 12:00:00,37.54217386245728
2024-04-29 13:00:00,36.108735918998725
2024-04-29 14:00:00,34.34019672870636
2024-04-29 15:00:00,32.64028990268707
2024-04-29 16:00:00,31.415560007095337
2024-04-29 17:00:00,30.638622760772705
2024-04-29 18:00:00,30.11020076274872
2024-04-29 19:00:00,29.74735689163208
2024-04-29 20:00:00,29.487839221954346
2024-04-29 21:00:00,29.269539058208466
2024-04-29 22:00:00,29.079839825630188
2024-04-29 23:00:00,28.90971267223358
2024-04-30 00:00:00,28.75374972820282
2024-04-30 01:00:00,28.656772315502167
2024-04-30 02:00:00,28.871812522411346
2024-04-30 03:00:00,29.70735764503479
2024-04-30 04:00:00,31.068849086761475
2024-04-30 05:00:00,32.733710169792175
2024-04-30 06:00:00,34.539912939071655
2024-04-30 07:00:00,36.222147226333625
2024-04-30 08:00:00,37.53692531585694
2024-04-30 09:00:00,38.33255004882813
2024-04-30 10:00:00,38.559411287307746
2024-04-30 11:00:00,38.1413825750351
2024-04-30 12:00:00,37.03009402751923
2024-04-30 13:00:00,35.41415536403656
2024-04-30 14:00:00,33.58310353755951
2024-04-30 15:00:00,32.05906164646149
2024-04-30 16:00:00,31.064335465431213
2024-04-30 17:00:00,30.41827392578125
2024-04-30 18:00:00,29.964131951332092
2024-04-30 19:00:00,29.650261998176575
2024-04-30 20:00:00,29.415140628814697
2024-04-30 21:00:00,29.21300560235977
2024-04-30 22:00:00,29.034279823303223
2024-04-30 23:00:00,28.869354009628296
2024-05-01 00:00:00,28.72083044052124
2024-05-01 01:00:00,28.732855319976807
2024-05-01 02:00:00,29.16136771440506
2024-05-01 03:00:00,30.267499446868896
2024-05-01 04:00:00,31.767274856567383
2024-05-01 05:00:00,33.52283537387848
2024-05-01 06:00:00,35.303287863731384
2024-05-01 07:00:00,36.839337468147285
2024-05-01 08:00:00,37.94511353969575
2024-05-01 09:00:00,38.51184070110322
2024-05-01 10:00:00,38.475610494613655
2024-05-01 11:00:00,37.767244458198554
2024-05-01 12:00:00,36.40270066261292
2024-05-01 13:00:00,34.66507017612457
2024-05-01 14:00:00,32.90559148788452
2024-05-01 15:00:00,31.606021523475647
2024-05-01 16:00:00,30.779078245162964
2024-05-01 17:00:00,30.221565008163452
2024-05-01 18:00:00,29.834582328796387
2024-05-01 19:00:00,29.56067407131195
2024-05-01 20:00:00,29.33907639980316
2024-05-01 21:00:00,29.147472262382507
2024-05-01 22:00:00,28.976522207260132
2024-05-01 23:00:00,28.81956684589386
2024-05-02 00:00:00,28.700225710868835
2024-05-02 01:00:00,28.859946966171265
2024-05-02 02:00:00,29.59044122695923
2024-05-02 03:00:00,30.892250299453735
2024-05-02 04:00:00,32.51276910305023
2024-05-02 05:00:00,34.31330704689026
2024-05-02 06:00:00,36.03302145004273
2024-05-02 07:00:00,37.40800118446351
2024-05-02 08:00:00,38.282346606254585
2024-05-02 09:00:00,38.603298664093025
2024-05-02 10:00:00,38.294834971427925
2024-05-02 11:00:00,37.28707110881806
2024-05-02 12:00:00,35.72786009311676
2024-05-02 13:00:00,33.905391335487366
2024-05-02 14:00:00,32.327423095703125
2024-05-02 15:00:00,31.24568283557892
2024-05-02 16:00:00,30.5524423122406
2024-05-02 17:00:00,30.06438648700714
2024-05-02 18:00:00,29.728946208953857
2024-05-02 19:00:00,29.486962139606476
2024-05-02 20:00:00,29.27868914604187
2024-05-02 21:00:00,29.09513807296753
2024-05-02 22:00:00,28.928519248962402
2024-05-02 23:00:00,28.777052760124207
2024-05-03 00:00:00,28.753122091293335
2024-05-03 01:00:00,29.092417240142822
2024-05-03 02:00:00,30.10069501399994
2024-05-03 03:00:00,31.54183840751648
2024-05-03 04:00:00,33.26384127140045
2024-05-03 05:00:00,35.055256485939026
2024-05-03 06:00:00,36.64785563945771
2024-05-03 07:00:00,37.83938729763032
2024-05-03 08:00:00,38.49714863300324
2024-05-03 09:00:00,38.56471776962281
2024-05-03 10:00:00,37.966208577156074
2024-05-03 11:00:00,36.67844140529633
2024-05-03 12:00:00,34.959078907966614
2024-05-03 13:00:00,33.17230927944183
2024-05-03 14:00:00,31.790967345237732
2024-05-03 15:00:00,30.909496903419495
2024-05-03 16:00:00,30.320415139198303
2024-05-03 17:00:00,29.908068418502808
2024-05-03 18:00:00,29.619232058525085
2024-05-03 19:00:00,29.393531680107117
2024-05-03 20:00:00,29.19895029067993
2024-05-03 21:00:00,29.026454210281372
2024-05-03 22:00:00,28.867322504520416
2024-05-03 23:00:00,28.73627245426178
2024-05-04 00:00:00,28.8311904668808
2024-05-04 01:00:00,29.452819764614105
2024-05-04 02:00:00,30.688794016838074
2024-05-04 03:00:00,32.264273166656494
2024-05-04 04:00:00,34.05040121078491
2024-05-04 05:00:00,35.79288649559021
2024-05-04 06:00:00,37.22390294075013
2024-05-04 07:00:00,38.18295681476594
2024-05-04 08:00:00,38.59663927555085
2024-05-04 09:00:00,38.39440393447877
2024-05-04 10:00:00,37.50385797023774
2024-05-04 11:00:00,35.99881684780121
2024-05-04 12:00:00,34.18982779979706
2024-05-04 13:00:00,32.556947231292725
2024-05-04 14:00:00,31.396329641342163
2024-05-04 15:00:00,30.656827449798584
2024-05-04 16:00:00,30.1405268907547
2024-05-04 17:00:00,29.78534233570099
2024-05-04 18:00:00,29.53212571144104
2024-05-04 19:00:00,29.31895339488983
2024-05-04 20:00:00,29.132906794548035
2024-05-04 21:00:00,28.965030550956726
2024-05-04 22:00:00,28.811672568321228
2024-05-04 23:00:00,28.75272297859192
2024-05-05 00:00:00,29.026060461997986
2024-05-05 01:00:00,29.936297059059143
2024-05-05 02:00:00,31.321297526359558
2024-05-05 03:00:00,33.00493514537811
2024-05-05 04:00:00,34.799511075019836
2024-05-05 05:00:00,36.4401400089264
2024-05-05 06:00:00,37.70199704170228
2024-05-05 07:00:00,38.44263112545014
2024-05-05 08:00:00,38.60708487033845
2024-05-05 09:00:00,38.117376804351814
2024-05-05 10:00:00,36.93147027492524
2024-05-05 11:00:00,35.24641537666321
2024-05-05 12:00:00,33.42741310596466
2024-05-05 13:00:00,31.966182112693787
2024-05-05 14:00:00,31.027412176132202
2024-05-05 15:00:00,30.406584858894348
2024-05-05 16:00:00,29.969252824783325
2024-05-05 17:00:00,29.66493797302246
2024-05-05 18:00:00,29.43451476097107
2024-05-05 19:00:00,29.236687898635864
2024-05-05 20:00:00,29.062562108039856
2024-05-05 21:00:00,28.900301337242126
2024-05-05 22:00:00,28.759202659130096
2024-05-05 23:00:00,28.809687733650208
2024-05-06 00:00:00,29.32003378868103
2024-05-06 01:00:00,30.47896909713745
2024-05-06 02:00:00,32.01010489463806
2024-05-06 03:00:00,33.774927616119385
2024-05-06 04:00:00,35.53687071800232
2024-05-06 05:00:00,37.024539709091194
2024-05-06 06:00:00,38.06858956813813
2024-05-06 07:00:00,38.57270860671998
2024-05-06 08:00:00,38.47094881534577
2024-05-06 09:00:00,37.68893253803254
2024-05-06 10:00:00,36.25963270664216
2024-05-06 11:00:00,34.47881865501404
2024-05-06 12:00:00,32.77908992767334
2024-05-06 13:00:00,31.539527416229248
2024-05-06 14:00:00,30.75012755393982
2024-05-06 15:00:00,30.20870864391327
2024-05-06 16:00:00,29.833472967147827
2024-05-06 17:00:00,29.56762957572937
2024-05-06 18:00:00,29.350221514701843
2024-05-06 19:00:00,29.161564588546753
2024-05-06 20:00:00,28.99232041835785
2024-05-06 21:00:00,28.837242603302002
2024-05-06 22:00:00,28.745541095733643
2024-05-06 23:00:00,28.955439507961273
2024-05-07 00:00:00,29.761545777320862
2024-05-07 01:00:00,31.089566469192505
2024-05-07 02:00:00,32.73462533950806
2024-05-07 03:00:00,34.531259059906006
2024-05-07 04:00:00,36.21899509429932
2024-05-07 05:00:00,37.55233621597291
2024-05-07 06:00:00,38.37315440177918
2024-05-07 07:00:00,38.63315379619599
2024-05-07 08:00:00,38.24991440773011
2024-05-07 09:00:00,37.16547799110413
2024-05-07 10:00:00,35.551775217056274
2024-05-07 11:00:00,33.71667540073395
2024-05-07 12:00:00,32.18327045440674
2024-05-07 13:00:00,31.166226148605347
2024-05-07 14:00:00,30.504241943359375
2024-05-07 15:00:00,30.03701615333557
2024-05-07 16:00:00,29.713881850242615
2024-05-07 17:00:00,29.477405428886414
2024-05-07 18:00:00,29.275507509708405
2024-05-07 19:00:00,29.095719039440155
2024-05-07 20:00:00,28.931042671203613
2024-05-07 21:00:00,28.7829412817955
2024-05-07 22:00:00,28.79251140356064
2024-05-07 23:00:00,29.196706891059875
2024-05-08 00:00:00,30.26464021205902
2024-05-08 01:00:00,31.743160724639893
2024-05-08 02:00:00,33.48333930969238
2024-05-08 03:00:00,35.26310622692108
2024-05-08 04:00:00,36.814737319946296
2024-05-08 05:00:00,37.948614358901985
2024-05-08 06:00:00,38.54703557491303
2024-05-08 07:00:00,38.546535611152656
2024-05-08 08:00:00,37.871776580810554
2024-05-08 09:00:00,36.52563166618348
2024-05-08 10:00:00,34.78475892543793
2024-05-08 11:00:00,33.01922917366028
2024-05-08 12:00:00,31.696072936058044
2024-05-08 13:00:00,30.8528550863266
2024-05-08 14:00:00,30.28337061405182
2024-05-08 15:00:00,29.88600778579712
2024-05-08 16:00:00,29.60634136199951
2024-05-08 17:00:00,29.38409996032715
2024-05-08 18:00:00,29.1923348903656
2024-05-08 19:00:00,29.0214341878891
2024-05-08 20:00:00,28.86446112394333
2024-05-08 21:00:00,28.743686616420746
2024-05-08 22:00:00,28.885695099830627
2024-05-08 23:00:00,29.579488158226013
2024-05-09 00:00:00,30.855687499046326
2024-05-09 01:00:00,32.45816469192505
2024-05-09 02:00:00,34.25158619880676
2024-05-09 03:00:00,35.978248596191406
2024-05-09 04:00:00,37.372487664222724
2024-05-09 05:00:00,38.27602946758271
2024-05-09 06:00:00,38.62967765331269
2024-05-09 07:00:00,38.35897839069367
2024-05-09 08:00:00,37.38961839675904
2024-05-09 09:00:00,35.84065663814545
2024-05-09 10:00:00,34.019739270210266
2024-05-09 11:00:00,32.42729890346527
2024-05-09 12:00:00,31.31967532634735
2024-05-09 13:00:00,30.61049711704254
2024-05-09 14:00:00,30.11093032360077
2024-05-09 15:00:00,29.76728892326355
2024-05-09 16:00:00,29.521803498268127
2024-05-09 17:00:00,29.31180477142334
2024-05-09 18:00:00,29.127784848213196
2024-05-09 19:00:00,28.961071610450745
2024-05-09 20:00:00,28.80934762954712
2024-05-09 21:00:00,28.776353776454926
2024-05-09 22:00:00,29.09395307302475
2024-05-09 23:00:00,30.065855264663696
2024-05-10 00:00:00,31.48597550392151
2024-05-10 01:00:00,33.19256317615509
2024-05-10 02:00:00,34.98388183116913
2024-05-10 03:00:00,36.592368245124824
2024-05-10 04:00:00,37.80998063087464
2024-05-10 05:00:00,38.49754667282105
2024-05-10 06:00:00,38.60104990005494
2024-05-10 07:00:00,38.04092526435853
2024-05-10 08:00:00,36.788134098052986
2024-05-10 09:00:00,35.06213366985321
2024-05-10 10:00:00,33.26853406429291
2024-05-10 11:00:00,31.86321210861206
2024-05-10 12:00:00,30.963204383850098
2024-05-10 13:00:00,30.362748980522156
2024-05-10 14:00:00,29.94101130962372
2024-05-10 15:00:00,29.6465026140213
2024-05-10 16:00:00,29.419545888900757
2024-05-10 17:00:00,29.224320769309998
2024-05-10 18:00:00,29.051594018936157
2024-05-10 19:00:00,28.891850233078003
2024-05-10 20:00:00,28.75817859172821
2024-05-10 21:00:00,28.83685529232025
2024-05-10 22:00:00,29.42182147502899
2024-05-10 23:00:00,30.630223155021667
2024-05-11 00:00:00,32.189539313316345
2024-05-11 01:00:00,33.96689438819885
2024-05-11 02:00:00,35.715322375297546
2024-05-11 03:00:00,37.16423344612122
2024-05-11 04:00:00,38.15323472023011
2024-05-11 05:00:00,38.59944164752961
2024-05-11 06:00:00,38.43443107604981
2024-05-11 07:00:00,37.58391439914704
2024-05-11 08:00:00,36.098684072494514
2024-05-11 09:00:00,34.289417147636414
2024-05-11 10:00:00,32.63846492767334
2024-05-11 11:00:00,31.452356696128845
2024-05-11 12:00:00,30.696594953536987
2024-05-11 13:00:00,30.17151391506195
2024-05-11 14:00:00,29.80900263786316
2024-05-11 15:00:00,29.55137538909912
2024-05-11 16:00:00,29.33711302280426
2024-05-11 17:00:00,29.15046775341034
2024-05-11 18:00:00,28.98235011100769
2024-05-11 19:00:00,28.828609108924866
2024-05-11 20:00:00,28.75921392440796
2024-05-11 21:00:00,29.01156795024872
2024-05-11 22:00:00,29.885782480239868
2024-05-11 23:00:00,31.250883102416992
2024-05-12 00:00:00,32.92019236087799
2024-05-12 01:00:00,34.71464920043945
2024-05-12 02:00:00,36.371452927589424
2024-05-12 03:00:00,37.657701969146736
2024-05-12 04:00:00,38.42722666263581
2024-05-12 05:00:00,38.62507176399232
2024-05-12 06:00:00,38.172593832016
2024-05-12 07:00:00,37.02105176448823
2024-05-12 08:00:00,35.35742771625519
2024-05-12 09:00:00,33.525123834609985
2024-05-12 10:00:00,32.03442823886871
2024-05-12 11:00:00,31.07464587688446
2024-05-12 12:00:00,30.44142782688141
2024-05-12 13:00:00,29.994130849838257
2024-05-12 14:00:00,29.684373259544373
2024-05-12 15:00:00,29.452220559120178
2024-05-12 16:00:00,29.25334656238556
2024-05-12 17:00:00,29.078213334083557
2024-05-12 18:00:00,28.915039002895355
2024-05-12 19:00:00,28.77095502614975
2024-05-12 20:00:00,28.808525800704956
2024-05-12 21:00:00,29.28052645921707
2024-05-12 22:00:00,30.407531142234802
2024-05-12 23:00:00,31.92158341407776
2024-05-13 00:00:00,33.67825222015381
2024-05-13 01:00:00,35.446717381477356
2024-05-13 02:00:00,36.956957697868354
2024-05-13 03:00:00,38.03259217739106
2024-05-13 04:00:00,38.569702386856086
2024-05-13 05:00:00,38.50278341770173
2024-05-13 06:00:00,37.757414698600776
2024-05-13 07:00:00,36.35739278793336
2024-05-13 08:00:00,34.591525077819824
2024-05-13 09:00:00,32.86518347263336
2024-05-13 10:00:00,31.596272230148315
2024-05-13 11:00:00,30.78807544708252
2024-05-13 12:00:00,30.23689866065979
2024-05-13 13:00:00,29.85386633872986
2024-05-13 14:00:00,29.583184242248535
2024-05-13 15:00:00,29.364228010177612
2024-05-13 16:00:00,29.17460012435913
2024-05-13 17:00:00,29.004916608333588
2024-05-13 18:00:00,28.849232077598572
2024-05-13 19:00:00,28.746653139591217
2024-05-13 20:00:00,28.93390727043152
2024-05-13 21:00:00,29.700788378715515
2024-05-13 22:00:00,31.01059901714325
2024-05-13 23:00:00,32.64013755321503
2024-05-14 00:00:00,34.43631207942963
2024-05-14 01:00:00,36.13878309726716
2024-05-14 02:00:00,37.49431788921357
2024-05-14 03:00:00,38.34401488304139
2024-05-14 04:00:00,38.639733791351325
2024-05-14 05:00:00,38.297554731369026
2024-05-14 06:00:00,37.25185477733613
2024-05-14 07:00:00,35.66015362739563
2024-05-14 08:00:00,33.828638315200806
2024-05-14 09:00:00,32.27392268180847
2024-05-14 10:00:00,31.2238689661026
2024-05-14 11:00:00,30.54507803916931
2024-05-14 12:00:00,30.06623935699463
2024-05-14 13:00:00,29.735223650932312
2024-05-14 14:00:00,29.496186792850494
2024-05-14 15:00:00,29.291527807712555
2024-05-14 16:00:00,29.109893441200256
2024-05-14 17:00:00,28.944478392601013
2024-05-14 18:00:00,28.795023024082184
2024-05-14 19:00:00,28.78948265314102
2024-05-14 20:00:00,29.158753633499146
2024-05-14 21:00:00,30.192118644714355
2024-05-14 22:00:00,31.65054941177368
2024-05-14 23:00:00,33.37944984436035
2024-05-15 00:00:00,35.1642872095108
2024-05-15 01:00:00,36.737438201904304
2024-05-15 02:00:00,37.902904152870185
2024-05-15 03:00:00,38.53422856330872
2024-05-15 04:00:00,38.57107138633729
2024-05-15 05:00:00,37.937941312789924
2024-05-15 06:00:00,36.62152063846589
2024-05-15 07:00:00,34.89271783828735
2024-05-15 08:00:00,33.114973306655884
2024-05-15 09:00:00,31.759023308753967
2024-05-15 10:00:00,30.895620226860046
2024-05-15 11:00:00,30.314618349075317
2024-05-15 12:00:00,29.908130645751953
2024-05-15 13:00:00,29.6229989528656
2024-05-15 14:00:00,29.399044156074524
2024-05-15 15:00:00,29.20604419708252
2024-05-15 16:00:00,29.034448266029358
2024-05-15 17:00:00,28.87668341398239
2024-05-15 18:00:00,28.750944674015045
2024-05-15 19:00:00,28.867392778396606
2024-05-15 20:00:00,29.521955847740173
2024-05-15 21:00:00,30.77544867992401
2024-05-15 22:00:00,32.36122965812683
2024-05-15 23:00:00,34.15143573284149
2024-05-16 00:00:00,35.88613510131836
2024-05-16 01:00:00,37.300946712493904
2024-05-16 02:00:00,38.23482322692872
2024-05-16 03:00:00,38.622182488441474
2024-05-16 04:00:00,38.39028942584992
2024-05-16 05:00:00,37.46395313739777
2024-05-16 06:00:00,35.93940269947052
2024-05-16 07:00:00,34.12357723712921
2024-05-16 08:00:00,32.51048278808594
2024-05-16 09:00:00,31.37264358997345
2024-05-16 10:00:00,30.646867871284485
2024-05-16 11:00:00,30.13634157180786
2024-05-16 12:00:00,29.785361647605896
2024-05-16 13:00:00,29.535082578659058
2024-05-16 14:00:00,29.3234321475029
2024-05-16 15:00:00,29.13839030265808
2024-05-16 16:00:00,28.971145451068878
2024-05-16 17:00:00,28.818636119365692
2024-05-16 18:00:00,28.771899700164795
2024-05-16 19:00:00,29.06527704000473
2024-05-16 20:00:00,30.00312912464142
2024-05-16 21:00:00,31.402759432792664
2024-05-16 22:00:00,33.0957590341568
2024-05-16 23:00:00,34.88824391365051
2024-05-17 00:00:00,36.514394283294685
2024-05-17 01:00:00,37.7562119960785
2024-05-17 02:00:00,38.473787665367134
2024-05-17 03:00:00,38.61252868175507
2024-05-17 04:00:00,38.092259526252754
2024-05-17 05:00:00,36.87724995613099
2024-05-17 06:00:00,35.171000242233276
2024-05-17 07:00:00,33.36306583881378
2024-05-17 08:00:00,31.9276065826416
2024-05-17 09:00:00,31.00593411922455
2024-05-17 10:00:00,30.393619060516357
2024-05-17 11:00:00,29.962533354759216
2024-05-17 12:00:00,29.662168860435486
2024-05-17 13:00:00,29.43328684568405
2024-05-17 14:00:00,29.236754953861237
2024-05-17 15:00:00,29.06333887577057
2024-05-17 16:00:00,28.90228831768036
2024-05-17 17:00:00,28.76471781730652
2024-05-17 18:00:00,28.827149987220764
2024-05-17 19:00:00,29.37085735797882
2024-05-17 20:00:00,30.552898287773132
2024-05-17 21:00:00,32.09476613998413
2024-05-17 22:00:00,33.8647837638855
2024-05-17 23:00:00,35.62007820606232
