time,humidity
2024-05-28 08:00:00,72.99802100658417
2024-05-28 09:00:00,69.65275061130524
2024-05-28 10:00:00,61.85686272382736
2024-05-28 11:00:00,52.64109510183334
2024-05-28 12:00:00,44.30102026462555
2024-05-28 13:00:00,37.84628847241402
2024-05-28 14:00:00,33.41541923582554
2024-05-28 15:00:00,30.85141459107399
2024-05-28 16:00:00,29.869309276342392
2024-05-28 17:00:00,30.478308588266373
2024-05-28 18:00:00,32.66791892051697
2024-05-28 19:00:00,36.34714633226395
2024-05-28 20:00:00,42.36882305145264
2024-05-28 21:00:00,50.90954929590225
2024-05-28 22:00:00,58.456728637218475
2024-05-28 23:00:00,62.37540686130524
2024-05-29 00:00:00,64.52107483148575
2024-05-29 01:00:00,65.98545008897781
2024-05-29 02:00:00,67.131278693676
2024-05-29 03:00:00,68.12687784433365
2024-05-29 04:00:00,69.07614308595657
2024-05-29 05:00:00,69.99776673316956
2024-05-29 06:00:00,70.88610202074051
2024-05-29 07:00:00,71.70712852478027
2024-05-29 08:00:00,72.40698605775833
2024-05-29 09:00:00,71.53325915336609
2024-05-29 10:00:00,65.04031813144684
2024-05-29 11:00:00,55.78172063827515
2024-05-29 12:00:00,46.637238800525665
2024-05-29 13:00:00,39.20847702026367
2024-05-29 14:00:00,33.93965846300125
2024-05-29 15:00:00,30.670302718877792
2024-05-29 16:00:00,29.025349214673042
2024-05-29 17:00:00,29.013559073209763
2024-05-29 18:00:00,30.690881744027138
2024-05-29 19:00:00,33.91847383975983
2024-05-29 20:00:00,39.0238693356514
2024-05-29 21:00:00,47.064242005348206
2024-05-29 22:00:00,55.786779284477234
2024-05-29 23:00:00,61.07476723194122
2024-05-30 00:00:00,63.71295404434204
2024-05-30 01:00:00,65.33425426483154
2024-05-30 02:00:00,66.54934930801392
2024-05-30 03:00:00,67.55851221084595
2024-05-30 04:00:00,68.51156938076019
2024-05-30 05:00:00,69.4365901350975
2024-05-30 06:00:00,70.33609145879745
2024-05-30 07:00:00,71.1929315328598
2024-05-30 08:00:00,71.97366160154343
2024-05-30 09:00:00,72.39666312932968
2024-05-30 10:00:00,66.9687768816948
2024-05-30 11:00:00,57.84826809167862
2024-05-30 12:00:00,48.22525066137314
2024-05-30 13:00:00,40.12367248535156
2024-05-30 14:00:00,34.23026740550995
2024-05-30 15:00:00,30.391155928373337
2024-05-30 16:00:00,28.202871948480606
2024-05-30 17:00:00,27.69921585917473
2024-05-30 18:00:00,29.012115508317947
2024-05-30 19:00:00,32.03792828321457
2024-05-30 20:00:00,36.684315383434296
2024-05-30 21:00:00,44.103107929229736
2024-05-30 22:00:00,53.41316378116608
2024-05-30 23:00:00,59.79787856340408
2024-05-31 00:00:00,62.89645564556122
2024-05-31 01:00:00,64.67910611629486
2024-05-31 02:00:00,65.9710391163826
2024-05-31 03:00:00,67.02463585138321
2024-05-31 04:00:00,67.98651480674744
2024-05-31 05:00:00,68.9190001487732
2024-05-31 06:00:00,69.83308517932892
2024-05-31 07:00:00,70.71868139505386
2024-05-31 08:00:00,71.5397202372551
2024-05-31 09:00:00,72.15808010101318
2024-05-31 10:00:00,67.67674058675766
2024-05-31 11:00:00,58.97992014884949
2024-05-31 12:00:00,49.26597046852112
2024-05-31 13:00:00,40.7738833129406
2024-05-31 14:00:00,34.445658802986145
2024-05-31 15:00:00,30.18970151245594
2024-05-31 16:00:00,27.604623287916183
2024-05-31 17:00:00,26.745835840702057
2024-05-31 18:00:00,27.784619584679604
2024-05-31 19:00:00,30.66919845342636
2024-05-31 20:00:00,35.09824575483799
2024-05-31 21:00:00,41.93660697340965
2024-05-31 22:00:00,51.0985946059227
2024-05-31 23:00:00,58.40741711854935
2024-06-01 00:00:00,62.03637474775314
2024-06-01 01:00:00,64.02695614099503
2024-06-01 02:00:00,65.41072618961334
2024-06-01 03:00:00,66.51504921913147
2024-06-01 04:00:00,67.49674326181412
2024-06-01 05:00:00,68.4467282295227
2024-06-01 06:00:00,69.3810807466507
2024-06-01 07:00:00,70.29188793897629
2024-06-01 08:00:00,71.13907957077026
2024-06-01 09:00:00,71.84543520212173
2024-06-01 10:00:00,68.93761843442917
2024-06-01 11:00:00,61.14456421136856
2024-06-01 12:00:00,51.52205675840378
2024-06-01 13:00:00,42.59615367650986
2024-06-01 14:00:00,35.67646649479866
2024-06-01 15:00:00,30.88015839457512
2024-06-01 16:00:00,27.85080559551716
2024-06-01 17:00:00,26.521465346217155
2024-06-01 18:00:00,27.09233048558235
2024-06-01 19:00:00,29.567662820219994
2024-06-01 20:00:00,33.68804016709328
2024-06-01 21:00:00,39.88902738690376
2024-06-01 22:00:00,48.72037696838379
2024-06-01 23:00:00,56.996202886104584
2024-06-02 00:00:00,61.39709758758545
2024-06-02 01:00:00,63.65819728374481
2024-06-02 02:00:00,65.13156706094742
2024-06-02 03:00:00,66.27242338657379
2024-06-02 04:00:00,67.25394880771637
2024-06-02 05:00:00,68.20205426216125
2024-06-02 06:00:00,69.13620114326477
2024-06-02 07:00:00,70.04768282175064
2024-06-02 08:00:00,70.9056168794632
2024-06-02 09:00:00,71.67540299892426
2024-06-02 10:00:00,71.1788290143013
2024-06-02 11:00:00,64.89441114664078
2024-06-02 12:00:00,55.50027894973755
2024-06-02 13:00:00,46.02404862642288
2024-06-02 14:00:00,38.2703161239624
2024-06-02 15:00:00,32.72653341293335
2024-06-02 16:00:00,29.14239004254341
2024-06-02 17:00:00,27.20868243277073
2024-06-02 18:00:00,27.096406191587448
2024-06-02 19:00:00,28.867497861385345
2024-06-02 20:00:00,32.364564657211304
2024-06-02 21:00:00,37.67168086767197
2024-06-02 22:00:00,45.872334480285645
2024-06-02 23:00:00,55.005995750427246
2024-06-03 00:00:00,60.60657513141632
2024-06-03 01:00:00,63.321846663951874
2024-06-03 02:00:00,64.94289600849152
2024-06-03 03:00:00,66.14508122205734
2024-06-03 04:00:00,67.14487534761429
2024-06-03 05:00:00,68.08711194992065
2024-06-03 06:00:00,69.00871503353119
2024-06-03 07:00:00,69.91356289386749
2024-06-03 08:00:00,70.7844067811966
2024-06-03 09:00:00,71.59077554941177
2024-06-03 10:00:00,72.10641199350357
2024-06-03 11:00:00,66.8152037858963
2024-06-03 12:00:00,57.68069529533386
2024-06-03 13:00:00,47.937088787555695
2024-06-03 14:00:00,39.6722726225853
2024-06-03 15:00:00,33.62547129392624
2024-06-03 16:00:00,29.6265127658844
2024-06-03 17:00:00,27.272722631692886
2024-06-03 18:00:00,26.69783627986908
2024-06-03 19:00:00,28.03146506845951
2024-06-03 20:00:00,31.194294154644012
2024-06-03 21:00:00,35.992130130529404
2024-06-03 22:00:00,43.4631028175354
2024-06-03 23:00:00,52.891761302948
2024-06-04 00:00:00,59.44635200500488
2024-06-04 01:00:00,62.61252164840698
2024-06-04 02:00:00,64.4157891869545
2024-06-04 03:00:00,65.71269446611404
2024-06-04 04:00:00,66.76808845996857
2024-06-04 05:00:00,67.73007434606552
2024-06-04 06:00:00,68.66535222530365
2024-06-04 07:00:00,69.58603817224503
2024-06-04 08:00:00,70.48179280757904
2024-06-04 09:00:00,71.31682312488556
2024-06-04 10:00:00,71.96495085954666
2024-06-04 11:00:00,67.67069900035858
2024-06-04 12:00:00,59.05222588777542
2024-06-04 13:00:00,49.30458068847656
2024-06-04 14:00:00,40.7045613527298
2024-06-04 15:00:00,34.26790291070938
2024-06-04 16:00:00,29.91479802131653
2024-06-04 17:00:00,27.224340587854385
2024-06-04 18:00:00,26.288768649101257
2024-06-04 19:00:00,27.285054624080658
2024-06-04 20:00:00,30.18185855448246
2024-06-04 21:00:00,34.666829600930214
2024-06-04 22:00:00,41.495832324028015
2024-06-04 23:00:00,50.67892849445343
2024-06-05 00:00:00,58.16601276397705
2024-06-05 01:00:00,61.88980972766876
2024-06-05 02:00:00,63.90785586833954
2024-06-05 03:00:00,65.2971328496933
2024-06-05 04:00:00,66.40166974067688
2024-06-05 05:00:00,67.38009417057037
2024-06-05 06:00:00,68.32871782779694
2024-06-05 07:00:00,69.26393401622772
2024-06-05 08:00:00,70.17668241262436
2024-06-05 09:00:00,71.02830344438553
2024-06-05 10:00:00,71.74974864721298
2024-06-05 11:00:00,69.16718226671219
2024-06-05 12:00:00,61.56321036815643
2024-06-05 13:00:00,51.95010870695114
2024-06-05 14:00:00,42.93229454755783
2024-06-05 15:00:00,35.89385050535202
2024-06-05 16:00:00,30.99223619699478
2024-06-05 17:00:00,27.87520842254162
2024-06-05 18:00:00,26.456275641918182
2024-06-05 19:00:00,26.939306437969208
2024-06-05 20:00:00,29.34055531024933
2024-06-05 21:00:00,33.41515704989433
2024-06-05 22:00:00,39.50777614116669
2024-06-05 23:00:00,48.27741640806198
2024-06-06 00:00:00,56.6969695687294
2024-06-06 01:00:00,61.272535622119904
2024-06-06 02:00:00,63.59205240011215
2024-06-06 03:00:00,65.08153581619263
2024-06-06 04:00:00,66.22821986675262
2024-06-06 05:00:00,67.20835930109024
2024-06-06 06:00:00,68.15484845638275
2024-06-06 07:00:00,69.08685672283173
2024-06-06 08:00:00,69.99776262044907
2024-06-06 09:00:00,70.85858380794525
2024-06-06 10:00:00,71.63778805732727
2024-06-06 11:00:00,71.40253633260727
2024-06-06 12:00:00,65.29297488927841
2024-06-06 13:00:00,55.92518877983093
2024-06-06 14:00:00,46.38147282600403
2024-06-06 15:00:00,38.523478746414185
2024-06-06 16:00:00,32.884219229221344
2024-06-06 17:00:00,29.222928419709206
2024-06-06 18:00:00,27.212207034230232
2024-06-06 19:00:00,27.01754580438137
2024-06-06 20:00:00,28.71213573217392
2024-06-06 21:00:00,32.15223415195942
2024-06-06 22:00:00,37.3660563826561
2024-06-06 23:00:00,45.46916449069977
2024-06-07 00:00:00,54.70499396324158
2024-06-07 01:00:00,60.46333318948746
2024-06-07 02:00:00,63.24402576684952
2024-06-07 03:00:00,64.88775676488876
2024-06-07 04:00:00,66.10000169277191
2024-06-07 05:00:00,67.10527396202087
2024-06-07 06:00:00,68.04702937602997
2024-06-07 07:00:00,68.96785515546799
2024-06-07 08:00:00,69.87291276454926
2024-06-07 09:00:00,70.74604332447052
2024-06-07 10:00:00,71.55665230751038
2024-06-07 11:00:00,72.10311770439148
2024-06-07 12:00:00,66.92871898412704
2024-06-07 13:00:00,57.844681799411774
2024-06-07 14:00:00,48.088774144649506
2024-06-07 15:00:00,39.77409330010414
2024-06-07 16:00:00,33.673076033592224
2024-06-07 17:00:00,29.625540107488632
2024-06-07 18:00:00,27.223012179136276
2024-06-07 19:00:00,26.600656807422638
2024-06-07 20:00:00,27.893814370036125
2024-06-07 21:00:00,31.030802205204964
2024-06-07 22:00:00,35.78779783844948
2024-06-07 23:00:00,43.173100501298904
2024-06-08 00:00:00,52.579720973968506
2024-06-08 01:00:00,59.263348281383514
2024-06-08 02:00:00,62.49794536828995
2024-06-08 03:00:00,64.32884216308594
2024-06-08 04:00:00,65.63882178068161
2024-06-08 05:00:00,66.7018695473671
2024-06-08 06:00:00,67.66724842786789
2024-06-08 07:00:00,68.60540932416916
2024-06-08 08:00:00,69.52915102243423
2024-06-08 09:00:00,70.42859476804733
2024-06-08 10:00:00,71.26721549034119
2024-06-08 11:00:00,71.92729067802429
2024-06-08 12:00:00,67.79890483617783
2024-06-08 13:00:00,59.27520114183426
2024-06-08 14:00:00,49.5353125333786
2024-06-08 15:00:00,40.8853380382061
2024-06-08 16:00:00,34.384626030921936
2024-06-08 17:00:00,29.97123482823372
2024-06-08 18:00:00,27.229101061820984
2024-06-08 19:00:00,26.238484986126423
2024-06-08 20:00:00,27.182381585240364
2024-06-08 21:00:00,30.036132529377937
2024-06-08 22:00:00,34.488711789250374
2024-06-08 23:00:00,41.24787640571594
2024-06-09 00:00:00,50.40005725622177
2024-06-09 01:00:00,58.01253014802933
2024-06-09 02:00:00,61.8146168589592
2024-06-09 03:00:00,63.86085158586502
2024-06-09 04:00:00,65.2603075504303
2024-06-09 05:00:00,66.36917102336884
2024-06-09 06:00:00,67.34765714406967
2024-06-09 07:00:00,68.2962149977684
2024-06-09 08:00:00,69.23165327310562
2024-06-09 09:00:00,70.14460730552673
2024-06-09 10:00:00,70.99694806337357
2024-06-09 11:00:00,71.72657757997513
2024-06-09 12:00:00,69.46105259656906
2024-06-09 13:00:00,62.052056550979614
2024-06-09 14:00:00,52.46926152706146
2024-06-09 15:00:00,43.382723808288574
2024-06-09 16:00:00,36.238903641700745
2024-06-09 17:00:00,31.24255384504795
2024-06-09 18:00:00,28.056353196501732
2024-06-09 19:00:00,26.559799499809742
2024-06-09 20:00:00,26.95354261994362
2024-06-09 21:00:00,29.26106670498848
2024-06-09 22:00:00,33.249185130000114
2024-06-09 23:00:00,39.21623155474663
2024-06-10 00:00:00,47.90839844942093
2024-06-10 01:00:00,56.444004356861115
2024-06-10 02:00:00,61.17999529838562
2024-06-10 03:00:00,63.557172417640686
2024-06-10 04:00:00,65.06452560424805
2024-06-10 05:00:00,66.21870303153992
2024-06-10 06:00:00,67.19895762205124
2024-06-10 07:00:00,68.14445149898529
2024-06-10 08:00:00,69.07450211048126
2024-06-10 09:00:00,69.9842317700386
2024-06-10 10:00:00,70.84645539522171
2024-06-10 11:00:00,71.63196033239365
2024-06-10 12:00:00,71.64104944467545
2024-06-10 13:00:00,65.70059484243393
2024-06-10 14:00:00,56.36160600185394
2024-06-10 15:00:00,46.75815278291702
2024-06-10 16:00:00,38.805138409137726
2024-06-10 17:00:00,33.08029729127884
2024-06-10 18:00:00,29.353699564933777
2024-06-10 19:00:00,27.27739879488945
2024-06-10 20:00:00,27.005017429590225
2024-06-10 21:00:00,28.621987983584404
2024-06-10 22:00:00,31.995373964309692
2024-06-10 23:00:00,37.10632985830307
2024-06-11 00:00:00,45.08915323019028
2024-06-11 01:00:00,54.40480238199234
2024-06-11 02:00:00,60.31621295213699
2024-06-11 03:00:00,63.164197862148285
2024-06-11 04:00:00,64.83340716362
2024-06-11 05:00:00,66.05847555398941
2024-06-11 06:00:00,67.07041865587234
2024-06-11 07:00:00,68.01335442066193
2024-06-11 08:00:00,68.93450099229813
2024-06-11 09:00:00,69.84038937091827
2024-06-11 10:00:00,70.7160821557045
2024-06-11 11:00:00,71.53063935041428
2024-06-11 12:00:00,72.09975349903107
2024-06-11 13:00:00,67.04499381780624
2024-06-11 14:00:00,58.01710760593414
2024-06-11 15:00:00,48.254422187805176
2024-06-11 16:00:00,39.893993496894836
2024-06-11 17:00:00,33.742177963256836
2024-06-11 18:00:00,29.650605082511902
2024-06-11 19:00:00,27.203768759965897
2024-06-11 20:00:00,26.534946843981743
2024-06-11 21:00:00,27.785720765590668
2024-06-11 22:00:00,30.89139126241207
2024-06-11 23:00:00,35.60223188996315
2024-06-12 00:00:00,42.89644601941109
2024-06-12 01:00:00,52.27194964885712
2024-06-12 02:00:00,59.0815372467041
2024-06-12 03:00:00,62.38848119974136
2024-06-12 04:00:00,64.24851661920547
2024-06-12 05:00:00,65.57221215963364
2024-06-12 06:00:00,66.64302062988281
2024-06-12 07:00:00,67.6116156578064
2024-06-12 08:00:00,68.5525032877922
2024-06-12 09:00:00,69.47906631231308
2024-06-12 10:00:00,70.38185781240463
2024-06-12 11:00:00,71.22355484962463
2024-06-12 12:00:00,71.89453285932541
2024-06-12 13:00:00,67.92103618383408
2024-06-12 14:00:00,59.485731303691864
2024-06-12 15:00:00,49.75323325395584
2024-06-12 16:00:00,41.05704206228256
2024-06-12 17:00:00,34.49577024579048
2024-06-12 18:00:00,30.026296958327293
2024-06-12 19:00:00,27.236390858888626
2024-06-12 20:00:00,26.194856733083725
2024-06-12 21:00:00,27.089834064245224
2024-06-12 22:00:00,29.903163135051727
2024-06-12 23:00:00,34.328863710165024
2024-06-13 00:00:00,41.023659110069275
2024-06-13 01:00:00,50.14438587427139
2024-06-13 02:00:00,57.870596051216125
2024-06-13 03:00:00,61.7453915476799
2024-06-13 04:00:00,63.8180011510849
2024-06-13 05:00:00,65.22724539041519
2024-06-13 06:00:00,66.34025037288666
2024-06-13 07:00:00,67.3188516497612
2024-06-13 08:00:00,68.26734781265259
2024-06-13 09:00:00,69.20288068056107
2024-06-13 10:00:00,70.1159457564354
2024-06-13 11:00:00,70.96975064277649
2024-06-13 12:00:00,71.70683652162552
2024-06-13 13:00:00,69.81232005357742
2024-06-13 14:00:00,62.63121807575226
2024-06-13 15:00:00,53.085519790649414
2024-06-13 16:00:00,43.920285165309906
2024-06-13 17:00:00,36.65511506795883
2024-06-13 18:00:00,31.54957665503025
2024-06-13 19:00:00,28.284910440444946
2024-06-13 20:00:00,26.69984842836857
2024-06-13 21:00:00,26.9906105697155
2024-06-13 22:00:00,29.18814817070961
2024-06-13 23:00:00,33.07420635223389
2024-06-14 00:00:00,38.91260379552841
2024-06-14 01:00:00,47.52358764410019
2024-06-14 02:00:00,56.17712992429733
2024-06-14 03:00:00,61.08652549982071
2024-06-14 04:00:00,63.527943313121796
2024-06-14 05:00:00,65.05493885278702
2024-06-14 06:00:00,66.2169839143753
2024-06-14 07:00:00,67.1973289847374
2024-06-14 08:00:00,68.14143687486649
2024-06-14 09:00:00,69.06894171237946
2024-06-14 10:00:00,69.97698104381561
2024-06-14 11:00:00,70.84028631448746
2024-06-14 12:00:00,71.63000679016113
2024-06-14 13:00:00,71.8209233880043
2024-06-14 14:00:00,66.02396160364151
2024-06-14 15:00:00,56.713190138339996
2024-06-14 16:00:00,47.063501715660095
2024-06-14 17:00:00,39.03262943029404
2024-06-14 18:00:00,33.23043420910835
2024-06-14 19:00:00,29.439419969916344
2024-06-14 20:00:00,27.296548649668694
2024-06-14 21:00:00,26.950320303440094
2024-06-14 22:00:00,28.499674648046494
2024-06-14 23:00:00,31.821599185466766
2024-06-15 00:00:00,36.85679054260254
2024-06-15 01:00:00,44.736236572265625
2024-06-15 02:00:00,54.10812306404114
2024-06-15 03:00:00,60.15446376800537
2024-06-15 04:00:00,63.064702928066254
2024-06-15 05:00:00,64.75989228487015
2024-06-15 06:00:00,65.99895215034485
2024-06-15 07:00:00,67.01889449357986
2024-06-15 08:00:00,67.96458166837692
2024-06-15 09:00:00,68.88755840063095
2024-06-15 10:00:00,69.79560595750809
2024-06-15 11:00:00,70.67484802007675
2024-06-15 12:00:00,71.49363720417023
2024-06-15 13:00:00,72.08238136768341
2024-06-15 14:00:00,67.16153186559677
2024-06-15 15:00:00,58.201238214969635
2024-06-15 16:00:00,48.4360728263855
2024-06-15 17:00:00,40.030350744724274
2024-06-15 18:00:00,33.825907811522484
2024-06-15 19:00:00,29.688548013567924
2024-06-15 20:00:00,27.1951392441988
2024-06-15 21:00:00,26.475897945463657
2024-06-15 22:00:00,27.67963108420372
2024-06-15 23:00:00,30.74880427122116
